web-scraper-order,web-scraper-start-url,title,author,link,link-href
"1652682024-942","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Опыт деятельности молодежных общественных организаций в сферах воспитания, образования и формирования трудовой активности молодежи : 60-е - 80-е годы XX века : автореферат дис. ... кандидата исторических наук : 07.00.02 / Тяпкина Татьяна Юрьевна; [Место защиты: Рос. гос. социал. ун-т]. - Москва, 2013. - 29 с.","Тяпкина, Татьяна Юрьевна.","Описание","https://search.rsl.ru/ru/record/01005540231"
"1652682024-919","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Эволюция деятельности уездной полиции Курской губернии во второй половине XIX - начале XX вв. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Степанова Елена Ивановна; [Место защиты: Кур. гос. ун-т]. - Курск, 2012. - 25 с.","Степанова, Елена Ивановна.","Описание","https://search.rsl.ru/ru/record/01005018545"
"1652682024-872","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Социальное служение Николо-Угрешского ставропигиального монастыря в контексте государственно-церковных отношений : конец XIV - начало XXI вв. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Патюлина Наталья Дмитриевна; [Место защиты: Рос. гос. социал. ун-т]. - Москва, 2010. - 36 с.","Патюлина, Наталья Дмитриевна.","Описание","https://search.rsl.ru/ru/record/01003491533"
"1652682024-953","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Социальная политика государства в отношении незащищенных слоев населения Южного Урала в 1914-1929 гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Султанов Роберт Альбертович; [Место защиты: Оренбург. гос. пед. ун-т]. - Оренбург, 2015. - 30 с.","Султанов, Роберт Альбертович.","Описание","https://search.rsl.ru/ru/record/01005565170"
"1652682024-824","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Создание территориально-производственных комплексов Сибири в контексте государственной политики размещения производительных сил в восточных районах РСФСР в 60-80-е гг. XX века : автореферат дис. ... доктора исторических наук : 07.00.02 / Лукьяненков Сергей Степанович; [Место защиты: Моск. пед. гос. ун-т]. - Москва, 2007. - 34 с.","Лукьяненков, Сергей Степанович.","Описание","https://search.rsl.ru/ru/record/01003461439"
"1652682024-881","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Социальный состав высшего командования вооруженных сил России в 1530-1570-е гг. : автореферат дис. ... доктора исторических наук : 07.00.02 / Володихин Дмитрий Михайлович ; [Место защиты: Моск. гуманитар. ун-т]. - Москва, 2010. - 41 с.","Володихин, Дмитрий Михайлович (1969-).","Описание","https://search.rsl.ru/ru/record/01004612843"
"1652682024-803","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Исторический опыт становления и институционализации благотворительности в России : 1985-2005 гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Рос. гос. соц. ун-т. - Москва, 2007. - 26 с.","Куприна, Валерия Арсеньевна.","Описание","https://search.rsl.ru/ru/record/01003052621"
"1652682024-884","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Проблемы развития системы школьного образования на территории Курской области в годы Великой отечественной войны : автореферат дис. ... кандидата исторических наук : 07.00.02 / Гальченко Светлана Ивановна; [Место защиты: Рос. гос. социал. ун-т]. - Москва, 2010. - 31 с.","Гальченко, Светлана Ивановна.","Описание","https://search.rsl.ru/ru/record/01004617417"
"1652682024-810","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Общественно-политические процессы в российской провинции: 1943-1953 гг. : на примере Курской области : автореферат дис. ... кандидата исторических наук : 07.00.02 / Устинова Людмила Владимировна; [Место защиты: Кур. гос. техн. ун-т]. - Курск, 2007. - 23 с.","Устинова, Людмила Владимировна.","Описание","https://search.rsl.ru/ru/record/01003060066"
"1652682024-813","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Профилактика безнадзорности и беспризорности как основа формирования системы защиты детства в России : 1985-2005 гг. : историко-социальный аспект : автореферат дис. ... кандидата исторических наук : 07.00.02 / Лифанова Елена Олеговна; [Место защиты: Рос. гос. социал. ин-т]. - Москва, 2007. - 36 с.","Лифанова, Елена Олеговна.","Описание","https://search.rsl.ru/ru/record/01003063541"
"1652682024-848","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Развитие промышленности Ставрополья и Кубани в годы Великой Отечественной войны : 1941-1945 гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Нанаева Марина Александровна; [Место защиты: Ставроп. гос. ун-т]. - Ставрополь, 2009. - 28 с.","Нанаева, Марина Александровна.","Описание","https://search.rsl.ru/ru/record/01003462251"
"1652682024-930","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Государственная власть и творческая интеллигенция Советской России в 1920-1930 гг. : автореферат дис. ... доктора исторических наук : 07.00.02 / Пищулин Виктор Иванович; [Место защиты: Моск. пед. гос. ун-т]. - Москва, 2012. - 33 с.","Пищулин, Виктор Иванович.","Описание","https://search.rsl.ru/ru/record/01005053849"
"1652682024-776","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Становление и развитие социальной политики в Российской Федерации : Конец XX - начало XXI вв. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Кур. гос. техн. ун-т. - Курск, 2004. - 29 с.","Дмитриева, Ольга Александровна.","Описание","https://search.rsl.ru/ru/record/01002769338"
"1652682024-832","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Развитие вооружения Руси в X - начале XVI в.: основные тенденции и особенности : автореферат дис. ... кандидата исторических наук : 07.00.02 / Грубин Илья Валентинович; [Место защиты: Рос. гос. социал. ун-т]. - Москва, 2008. - 25 с.","Грубин, Илья Валентинович.","Описание","https://search.rsl.ru/ru/record/01003171389"
"1652682024-782","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Образование в Древней Руси IX - начала XIII вв. : Историко-социальный аспект : автореферат дис. ... кандидата исторических наук : 07.00.02 / Рос. гос. соц. ун-т. - Москва, 2005. - 29 с.","Онищенко, Елена Валентиновна.","Описание","https://search.rsl.ru/ru/record/01002931918"
"1652682024-936","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Охрана правопорядка в Томской области в контексте социальной истории СССР : первая половина 1950-х - середина 1980-х гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Войтович Алексей Викторович; [Место защиты: Нац. исслед. Том. гос. ун-т]. - Томск, 2013. - 23 с.","Войтович, Алексей Викторович.","Описание","https://search.rsl.ru/ru/record/01005051598"
"1652682024-800","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Земские учреждения и решение социальных проблем во второй половине XIX-начале XX веков : по материалам Московской губернии : автореферат дис. ... кандидата исторических наук : 07.00.02 / Рос. гос. соц. ун-т. - Москва, 2006. - 30 с.","Роскошная, Ольга Владимировна.","Описание","https://search.rsl.ru/ru/record/01003285165"
"1652682024-923","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Основные тенденции и противоречия развития советского общества в конце 1950-х - 1960-х годах : на примере Ставропольского края : автореферат дис. ... кандидата исторических наук : 07.00.02 / Куликова Елена Александровна; [Место защиты: Пятигор. гос. гуманитарно-технол. ун-т]. - Пятигорск, 2012. - 27 с.","Куликова, Елена Александровна.","Описание","https://search.rsl.ru/ru/record/01005043563"
"1652682024-792","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","История организации и деятельности служб и учреждений социальной защиты населения Российской Федерации в 1991-2000 гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Воронеж. гос. пед. ун-т. - Воронеж, 2006. - 24 с.","Свистова, Елена Борисовна.","Описание","https://search.rsl.ru/ru/record/01003261889"
"1652682024-818","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Российское крестьянство в условиях аграрных преобразований в конце 20 - начале 40-х годов XX века : на материалах Ростовской области, Краснодарского и Ставропольского краев : автореферат дис. ... доктора исторических наук : 07.00.02 / Бондарев Виталий Александрович; [Место защиты: Ставроп. гос. ун-т]. - Новочеркасск, 2007. - 55 с.","Бондарев, Виталий Александрович.","Описание","https://search.rsl.ru/ru/record/01003066700"
"1652682024-961","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Становление национальной автономии Кабардино-Балкарии: предпосылки, альтернативы, итоги : 1917-1920-е гг. : автореферат дис. ... доктора исторических наук : 07.00.02 / Кажаров Артур Гусманович; [Место защиты: Кабард.-Балкар. гос. ун-т им. Х.М. Бербекова]. - Нальчик, 2018. - 54 с.","Кажаров, Артур Гусманович.","Описание","https://search.rsl.ru/ru/record/01008709083"
"1652682024-858","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Политические взгляды и государственная деятельность Николая II : 1881 - февраль 1917 гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Шишлянникова Галина Ивановна; [Место защиты: Тамб. гос. ун-т им. Г.Р. Державина]. - Тамбов, 2009. - 24 с.","Шишлянникова, Галина Ивановна.","Описание","https://search.rsl.ru/ru/record/01003474474"
"1652682024-772","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Развитие системы общественного призрения детей и подростков в России : 1881-1894 гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Рос. гос. соц. ун-т. - Москва, 2004. - 23 с.","Раттур, Мария Владимировна.","Описание","https://search.rsl.ru/ru/record/01002729573"
